geo_id,name,total,hascomputer,dialup,broadband,nointernet,nocomputer
0500000US54079,"Putnam County, West Virginia",21665,18850,168,16003,2679,2815
0500000US54005,"Boone County, West Virginia",9148,7288,16,6613,659,1860
0500000US54051,"Marshall County, West Virginia",12232,9647,23,8529,1095,2585
0500000US54093,"Tucker County, West Virginia",3103,2482,11,2248,223,621
0500000US54073,"Pleasants County, West Virginia",2869,2410,53,2051,306,459
0500000US54087,"Roane County, West Virginia",5679,4301,53,3628,620,1378
0500000US54107,"Wood County, West Virginia",36018,30607,131,27744,2732,5411
0500000US54053,"Mason County, West Virginia",10849,8097,23,7069,1005,2752
0500000US54037,"Jefferson County, West Virginia",20895,19096,48,17174,1874,1799
0500000US54045,"Logan County, West Virginia",13875,11109,3,10344,762,2766
0500000US53031,"Jefferson County, Washington",14239,12990,99,12407,484,1249
0500000US53049,"Pacific County, Washington",9087,7810,100,7020,690,1277
0500000US53059,"Skamania County, Washington",4685,3911,46,3526,339,774
0500000US53009,"Clallam County, Washington",32732,28941,241,27049,1651,3791
0500000US53039,"Klickitat County, Washington",8539,7330,102,6572,656,1209
0500000US53017,"Douglas County, Washington",15064,13686,60,11746,1880,1378
0500000US53053,"Pierce County, Washington",317699,293782,1400,270000,22382,23917
0500000US53071,"Walla Walla County, Washington",22304,20363,54,18496,1813,1941
0500000US53061,"Snohomish County, Washington",289737,273971,1031,257275,15665,15766
0500000US53067,"Thurston County, Washington",108070,99908,466,93034,6408,8162
0500000US53011,"Clark County, Washington",171522,161729,776,151397,9556,9793
0500000US53001,"Adams County, Washington",5881,4615,23,3835,757,1266
0500000US53057,"Skagit County, Washington",47937,43723,217,41086,2420,4214
0500000US53043,"Lincoln County, Washington",4485,4045,102,3516,427,440
0500000US55119,"Taylor County, Wisconsin",8632,6930,137,6205,588,1702
0500000US55099,"Price County, Wisconsin",6605,5424,121,4751,552,1181
0500000US55079,"Milwaukee County, Wisconsin",382070,325397,1609,288507,35281,56673
0500000US55033,"Dunn County, Wisconsin",16818,14894,188,13377,1329,1924
0500000US55045,"Green County, Wisconsin",15098,12894,222,11358,1314,2204
0500000US55115,"Shawano County, Wisconsin",17019,13906,176,12681,1049,3113
0500000US55078,"Menominee County, Wisconsin",1443,1035,6,964,65,408
0500000US55011,"Buffalo County, Wisconsin",5713,4807,88,4411,308,906
0500000US55063,"La Crosse County, Wisconsin",47319,42380,277,38876,3227,4939
0500000US55035,"Eau Claire County, Wisconsin",40753,36506,149,33619,2738,4247
0500000US55095,"Polk County, Wisconsin",18314,15726,248,13598,1880,2588
0500000US55133,"Waukesha County, Wisconsin",157548,146080,666,139247,6167,11468
0500000US55125,"Vilas County, Wisconsin",10914,9151,116,7863,1172,1763
0500000US55057,"Juneau County, Wisconsin",10640,8899,141,7734,1024,1741
0500000US55131,"Washington County, Wisconsin",54138,48945,302,45632,3011,5193
0500000US55025,"Dane County, Wisconsin",219490,206690,1267,189903,15520,12800
0500000US55039,"Fond du Lac County, Wisconsin",41346,35992,383,32656,2953,5354
0500000US55091,"Pepin County, Wisconsin",3095,2581,27,2405,149,514
0500000US55097,"Portage County, Wisconsin",28357,25307,119,23584,1604,3050
0500000US56023,"Lincoln County, Wyoming",7075,6630,42,5619,969,445
0500000US56021,"Laramie County, Wyoming",39179,35973,154,32616,3203,3206
0500000US72075,"Juana Díaz Municipio, Puerto Rico",15673,11589,5,10622,962,4084
0500000US72133,"Santa Isabel Municipio, Puerto Rico",7465,3897,0,3441,456,3568
0500000US72057,"Guayama Municipio, Puerto Rico",14476,7232,0,5964,1268,7244
0500000US72063,"Gurabo Municipio, Puerto Rico",14780,10902,67,9910,925,3878
0500000US72087,"Loíza Municipio, Puerto Rico",8728,6000,24,5569,407,2728
0500000US72005,"Aguadilla Municipio, Puerto Rico",21604,14863,47,13058,1758,6741
0500000US72083,"Las Marías Municipio, Puerto Rico",2872,1056,30,830,196,1816
0500000US72149,"Villalba Municipio, Puerto Rico",7712,5550,11,4949,590,2162
0500000US72031,"Carolina Municipio, Puerto Rico",63401,50257,150,44997,5110,13144
0500000US72047,"Corozal Municipio, Puerto Rico",10768,6543,41,4852,1650,4225
0500000US72113,"Ponce Municipio, Puerto Rico",52696,32252,155,25785,6312,20444
0500000US72137,"Toa Baja Municipio, Puerto Rico",27258,20148,145,13836,6167,7110
0500000US72003,"Aguada Municipio, Puerto Rico",12819,7449,730,5832,887,5370
0500000US72039,"Ciales Municipio, Puerto Rico",5870,3357,0,2471,886,2513
0500000US72041,"Cidra Municipio, Puerto Rico",12913,7216,212,5537,1467,5697
0500000US72089,"Luquillo Municipio, Puerto Rico",6519,4672,48,4154,470,1847
0500000US72129,"San Lorenzo Municipio, Puerto Rico",13749,6939,224,5268,1447,6810
0500000US72073,"Jayuya Municipio, Puerto Rico",5087,3271,11,2417,843,1816
0500000US72119,"Río Grande Municipio, Puerto Rico",15732,10980,32,9764,1184,4752
0500000US72145,"Vega Baja Municipio, Puerto Rico",18081,11674,47,7490,4137,6407
0500000US72059,"Guayanilla Municipio, Puerto Rico",6485,4245,17,3766,462,2240
0500000US72079,"Lajas Municipio, Puerto Rico",7911,1815,9,1511,295,6096
0500000US01093,"Marion County, Alabama",12212,9472,67,7738,1667,2740
0500000US01073,"Jefferson County, Alabama",260924,224867,688,197204,26975,36057
0500000US01059,"Franklin County, Alabama",11210,8026,43,6598,1385,3184
0500000US01019,"Cherokee County, Alabama",10606,8495,30,7216,1249,2111
0500000US01047,"Dallas County, Alabama",16336,11723,115,10105,1503,4613
0500000US01087,"Macon County, Alabama",7637,5615,39,4160,1416,2022
0500000US01117,"Shelby County, Alabama",78328,73069,207,67283,5579,5259
0500000US01003,"Baldwin County, Alabama",78622,69635,412,61121,8102,8987
0500000US01069,"Houston County, Alabama",39253,31438,419,27364,3655,7815
0500000US01125,"Tuscaloosa County, Alabama",72379,62598,150,55848,6600,9781
0500000US01027,"Clay County, Alabama",5236,4130,16,3543,571,1106
0500000US01109,"Pike County, Alabama",11547,8006,199,6801,1006,3541
0500000US01037,"Coosa County, Alabama",4103,3085,21,2586,478,1018
0500000US01065,"Hale County, Alabama",5658,3713,20,3020,673,1945
0500000US01053,"Escambia County, Alabama",13428,8778,99,7578,1101,4650
0500000US01013,"Butler County, Alabama",6708,4703,57,4051,595,2005
0500000US01105,"Perry County, Alabama",3079,1722,25,1407,290,1357
0500000US01035,"Conecuh County, Alabama",4574,2634,28,2153,453,1940
0500000US01007,"Bibb County, Alabama",6840,5217,5,4455,757,1623
0500000US01017,"Chambers County, Alabama",13516,10240,76,8825,1339,3276
0500000US01057,"Fayette County, Alabama",6947,5408,27,4745,636,1539
0500000US01009,"Blount County, Alabama",20600,16202,185,13951,2066,4398
0500000US01001,"Autauga County, Alabama",21115,18368,48,16549,1771,2747
0500000US01061,"Geneva County, Alabama",10479,8362,93,6911,1358,2117
0500000US02261,"Valdez-Cordova Census Area, Alaska",3093,2824,4,2416,404,269
0500000US02105,"Hoonah-Angoon Census Area, Alaska",799,672,0,558,114,127
0500000US02275,"Wrangell City and Borough, Alaska",1074,888,4,770,114,186
0500000US04019,"Pima County, Arizona",400907,364714,1803,331375,31536,36193
0500000US04007,"Gila County, Arizona",21708,17469,133,13093,4243,4239
0500000US04003,"Cochise County, Arizona",49250,42728,204,38301,4223,6522
0500000US04001,"Apache County, Arizona",20395,11220,184,7547,3489,9175
0500000US04025,"Yavapai County, Arizona",96007,86137,565,76499,9073,9870
0500000US04017,"Navajo County, Arizona",34407,25746,136,20499,5111,8661
0500000US05119,"Pulaski County, Arkansas",157083,135551,662,116872,18017,21532
0500000US05021,"Clay County, Arkansas",6441,4949,22,4043,884,1492
0500000US05039,"Dallas County, Arkansas",3033,2324,18,1723,583,709
0500000US05121,"Randolph County, Arkansas",7455,5759,70,4649,1040,1696
0500000US05009,"Boone County, Arkansas",14870,12611,125,11402,1084,2259
0500000US05063,"Independence County, Arkansas",14268,11759,133,8720,2906,2509
0500000US05053,"Grant County, Arkansas",6780,5942,44,4914,984,838
0500000US05045,"Faulkner County, Arkansas",44095,39257,230,33521,5506,4838
0500000US05089,"Marion County, Arkansas",6669,5590,22,4883,685,1079
0500000US05129,"Searcy County, Arkansas",3271,2457,48,1878,531,814
0500000US05033,"Crawford County, Arkansas",23701,19701,250,16481,2970,4000
0500000US05059,"Hot Spring County, Arkansas",12377,9979,116,7909,1954,2398
0500000US05087,"Madison County, Arkansas",6195,4790,55,3740,995,1405
0500000US05061,"Howard County, Arkansas",5096,3990,29,3174,787,1106
0500000US05093,"Mississippi County, Arkansas",16888,13711,59,10974,2678,3177
0500000US05139,"Union County, Arkansas",15904,11405,32,9432,1941,4499
0500000US39055,"Geauga County, Ohio",35285,30635,152,28350,2133,4650
0500000US39111,"Monroe County, Ohio",5945,4416,61,3698,657,1529
0500000US39085,"Lake County, Ohio",95980,86097,316,80303,5478,9883
0500000US39023,"Clark County, Ohio",54905,47571,168,43204,4199,7334
0500000US39075,"Holmes County, Ohio",12437,8017,95,6604,1318,4420
0500000US39165,"Warren County, Ohio",81859,76859,148,73408,3303,5000
0500000US39005,"Ashland County, Ohio",20439,17178,85,15678,1415,3261
0500000US40133,"Seminole County, Oklahoma",9222,7280,92,5517,1671,1942
0500000US40011,"Blaine County, Oklahoma",3908,3198,50,2490,658,710
0500000US40029,"Coal County, Oklahoma",2236,1666,25,1402,239,570
0500000US40073,"Kingfisher County, Oklahoma",5694,4861,74,3926,861,833
0500000US40095,"Marshall County, Oklahoma",6240,5270,31,3670,1569,970
0500000US40105,"Nowata County, Oklahoma",4084,3361,30,2501,830,723
0500000US40131,"Rogers County, Oklahoma",34452,31423,149,26770,4504,3029
0500000US40003,"Alfalfa County, Oklahoma",1958,1672,16,1456,200,286
0500000US40027,"Cleveland County, Oklahoma",105190,98027,350,89982,7695,7163
0500000US40005,"Atoka County, Oklahoma",5302,4181,33,3491,657,1121
0500000US40043,"Dewey County, Oklahoma",1701,1463,6,1245,212,238
0500000US40083,"Logan County, Oklahoma",15665,13486,78,12010,1398,2179
0500000US40147,"Washington County, Oklahoma",20667,17764,78,15480,2206,2903
0500000US40061,"Haskell County, Oklahoma",4864,3743,20,3019,704,1121
0500000US40111,"Okmulgee County, Oklahoma",14665,11834,95,9465,2274,2831
0500000US40067,"Jefferson County, Oklahoma",2367,1856,20,1400,436,511
0500000US40049,"Garvin County, Oklahoma",10425,8592,62,7338,1192,1833
0500000US40123,"Pontotoc County, Oklahoma",14354,11776,184,9301,2291,2578
0500000US40063,"Hughes County, Oklahoma",4073,2693,173,2015,505,1380
0500000US40031,"Comanche County, Oklahoma",42610,38032,124,34069,3839,4578
0500000US40117,"Pawnee County, Oklahoma",6205,4984,28,3677,1279,1221
0500000US41019,"Douglas County, Oregon",45026,39623,566,35205,3852,5403
0500000US41053,"Polk County, Oregon",29692,27428,266,24899,2263,2264
0500000US41017,"Deschutes County, Oregon",72471,68532,334,61648,6550,3939
0500000US41071,"Yamhill County, Oregon",36197,33131,284,29402,3445,3066
0500000US41035,"Klamath County, Oregon",27402,23873,93,20938,2842,3529
0500000US41003,"Benton County, Oregon",35056,33494,164,31092,2238,1562
0500000US41013,"Crook County, Oregon",9339,8224,59,7295,870,1115
0500000US41025,"Harney County, Oregon",3157,2720,30,2334,356,437
0500000US41063,"Wallowa County, Oregon",3165,2692,12,2343,337,473
0500000US41069,"Wheeler County, Oregon",661,532,2,457,73,129
0500000US41011,"Coos County, Oregon",26640,22665,193,19472,3000,3975
0500000US41027,"Hood River County, Oregon",8539,7744,38,7066,640,795
0500000US41051,"Multnomah County, Oregon",321968,299350,1105,275939,22306,22618
0500000US42055,"Franklin County, Pennsylvania",60210,50814,771,46045,3998,9396
0500000US42009,"Bedford County, Pennsylvania",19674,15305,272,13731,1302,4369
0500000US42111,"Somerset County, Pennsylvania",29708,23342,267,20492,2583,6366
0500000US42133,"York County, Pennsylvania",171244,149292,1332,133616,14344,21952
0500000US42015,"Bradford County, Pennsylvania",24812,20948,276,18790,1882,3864
0500000US42029,"Chester County, Pennsylvania",189592,174348,606,164986,8756,15244
0500000US42063,"Indiana County, Pennsylvania",33892,27358,378,24127,2853,6534
0500000US42125,"Washington County, Pennsylvania",84100,72308,539,66456,5313,11792
0500000US42103,"Pike County, Pennsylvania",21871,19966,110,18560,1296,1905
0500000US42077,"Lehigh County, Pennsylvania",138008,121827,974,110969,9884,16181
0500000US42031,"Clarion County, Pennsylvania",15824,13095,178,11839,1078,2729
0500000US42033,"Clearfield County, Pennsylvania",31349,25225,347,21966,2912,6124
0500000US42081,"Lycoming County, Pennsylvania",45897,39088,444,34435,4209,6809
0500000US42123,"Warren County, Pennsylvania",17080,14327,208,12465,1654,2753
0500000US42047,"Elk County, Pennsylvania",13727,11562,149,10328,1085,2165
0500000US42085,"Mercer County, Pennsylvania",46028,38259,398,34624,3237,7769
0500000US42113,"Sullivan County, Pennsylvania",2721,2213,58,1915,240,508
0500000US44003,"Kent County, Rhode Island",68833,61595,127,57968,3500,7238
0500000US44009,"Washington County, Rhode Island",49111,44929,121,42625,2183,4182
0500000US45073,"Oconee County, South Carolina",31818,26579,201,22519,3859,5239
0500000US45005,"Allendale County, South Carolina",3350,2321,20,1612,689,1029
0500000US45023,"Chester County, South Carolina",12453,9259,155,6791,2313,3194
0500000US45067,"Marion County, South Carolina",11538,8148,80,5328,2740,3390
0500000US45019,"Charleston County, South Carolina",156482,141819,393,119474,21952,14663
0500000US45069,"Marlboro County, South Carolina",9584,6786,76,5306,1404,2798
0500000US45021,"Cherokee County, South Carolina",20373,15749,97,12283,3369,4624
0500000US45053,"Jasper County, South Carolina",9982,7694,69,6274,1351,2288
0500000US45061,"Lee County, South Carolina",6357,4648,83,3282,1283,1709
0500000US45083,"Spartanburg County, South Carolina",114640,98541,450,86718,11373,16099
0500000US45013,"Beaufort County, South Carolina",70607,65466,497,59525,5444,5141
0500000US45081,"Saluda County, South Carolina",7211,5407,43,4648,716,1804
0500000US46067,"Hutchinson County, South Dakota",2862,2245,33,1910,302,617
0500000US46017,"Buffalo County, South Dakota",564,382,3,297,82,182
0500000US46041,"Dewey County, South Dakota",1667,1022,2,898,122,645
0500000US46065,"Hughes County, South Dakota",7479,6316,10,5864,442,1163
0500000US46111,"Sanborn County, South Dakota",1051,908,12,818,78,143
0500000US46059,"Hand County, South Dakota",1518,1266,8,1116,142,252
0500000US46135,"Yankton County, South Dakota",9359,7946,37,7046,863,1413
0500000US46005,"Beadle County, South Dakota",7770,6451,51,5340,1060,1319
0500000US46035,"Davison County, South Dakota",8687,7594,22,6967,605,1093
0500000US46073,"Jerauld County, South Dakota",917,742,6,650,86,175
0500000US46117,"Stanley County, South Dakota",1264,1044,0,1016,28,220
0500000US46107,"Potter County, South Dakota",998,845,20,739,86,153
0500000US46023,"Charles Mix County, South Dakota",3144,2354,47,1925,382,790
0500000US46091,"Marshall County, South Dakota",1862,1637,10,1374,253,225
0500000US46101,"Moody County, South Dakota",2636,2257,19,1980,258,379
0500000US46121,"Todd County, South Dakota",2703,1674,14,1160,500,1029
0500000US46085,"Lyman County, South Dakota",1404,1157,5,981,171,247
0500000US46115,"Spink County, South Dakota",2635,2231,15,2031,185,404
0500000US46011,"Brookings County, South Dakota",12764,11881,78,10347,1456,883
0500000US46057,"Hamlin County, South Dakota",2215,1976,37,1559,380,239
0500000US47083,"Houston County, Tennessee",2943,2113,39,1849,225,830
0500000US47071,"Hardin County, Tennessee",10267,8008,70,6670,1268,2259
0500000US47069,"Hardeman County, Tennessee",8907,6741,69,5229,1443,2166
0500000US47139,"Polk County, Tennessee",7096,5619,65,4727,827,1477
0500000US47185,"White County, Tennessee",9951,7678,76,6479,1123,2273
0500000US47171,"Unicoi County, Tennessee",7521,5888,91,4923,874,1633
0500000US47183,"Weakley County, Tennessee",13605,11114,72,9431,1611,2491
0500000US47007,"Bledsoe County, Tennessee",4853,3818,8,3151,659,1035
0500000US47031,"Coffee County, Tennessee",21626,18515,80,14667,3768,3111
0500000US47073,"Hawkins County, Tennessee",23330,18573,203,14831,3539,4757
0500000US47111,"Macon County, Tennessee",9202,6955,77,5636,1242,2247
0500000US47147,"Robertson County, Tennessee",25388,22116,113,20161,1842,3272
0500000US47021,"Cheatham County, Tennessee",14952,12923,68,11564,1291,2029
0500000US47055,"Giles County, Tennessee",11496,9626,109,7690,1827,1870
0500000US47113,"Madison County, Tennessee",37729,31776,100,27231,4445,5953
0500000US47137,"Pickett County, Tennessee",2218,1764,57,1574,133,454
0500000US47181,"Wayne County, Tennessee",5954,4324,78,3693,553,1630
0500000US47003,"Bedford County, Tennessee",16882,14220,53,11792,2375,2662
0500000US47035,"Cumberland County, Tennessee",25347,21184,204,18726,2254,4163
0500000US47025,"Claiborne County, Tennessee",13238,9785,124,7901,1760,3453
0500000US47085,"Humphreys County, Tennessee",6858,5121,48,4391,682,1737
0500000US47141,"Putnam County, Tennessee",31110,26149,204,22873,3072,4961
0500000US47161,"Stewart County, Tennessee",5246,4099,29,3427,643,1147
0500000US47039,"Decatur County, Tennessee",4623,3570,34,2970,566,1053
0500000US47109,"McNairy County, Tennessee",10022,7721,48,6413,1260,2301
0500000US48317,"Martin County, Texas",1626,1394,3,1059,332,232
0500000US47011,"Bradley County, Tennessee",39840,33612,265,30133,3214,6228
0500000US48267,"Kimble County, Texas",1948,1615,11,1295,309,333
0500000US48467,"Van Zandt County, Texas",19615,16450,133,12923,3394,3165
0500000US48501,"Yoakum County, Texas",2676,2345,0,1962,383,331
0500000US48387,"Red River County, Texas",5048,3705,68,3064,573,1343
0500000US48435,"Sutton County, Texas",1484,1163,0,847,316,321
0500000US48459,"Upshur County, Texas",14036,11921,99,10479,1343,2115
0500000US48481,"Wharton County, Texas",15256,12257,186,9903,2168,2999
0500000US48033,"Borden County, Texas",261,231,3,202,26,30
0500000US48315,"Marion County, Texas",4459,3231,35,2632,564,1228
0500000US48181,"Grayson County, Texas",47957,41553,294,35163,6096,6404
0500000US48363,"Palo Pinto County, Texas",10312,8743,53,7357,1333,1569
0500000US48123,"DeWitt County, Texas",7088,5315,61,4477,777,1773
0500000US48059,"Callahan County, Texas",5319,4045,102,3389,554,1274
0500000US48183,"Gregg County, Texas",45532,39794,409,33958,5427,5738
0500000US48303,"Lubbock County, Texas",112185,100922,476,85366,15080,11263
0500000US48257,"Kaufman County, Texas",37364,33245,159,28650,4436,4119
0500000US48153,"Floyd County, Texas",2328,1875,26,1674,175,453
0500000US48071,"Chambers County, Texas",13529,11805,47,10802,956,1724
0500000US48027,"Bell County, Texas",120241,109787,281,97869,11637,10454
0500000US48233,"Hutchinson County, Texas",7191,6237,18,5546,673,954
0500000US48361,"Orange County, Texas",31989,27681,51,24396,3234,4308
0500000US48495,"Winkler County, Texas",2572,2085,31,1740,314,487
0500000US48053,"Burnet County, Texas",16849,15022,78,12620,2324,1827
0500000US48113,"Dallas County, Texas",917276,813386,2277,714557,96552,103890
0500000US48311,"McMullen County, Texas",223,178,0,147,31,45
0500000US48251,"Johnson County, Texas",56433,51583,432,46180,4971,4850
0500000US48205,"Hartley County, Texas",1681,1510,3,1296,211,171
0500000US48293,"Limestone County, Texas",8169,6312,46,4941,1325,1857
0500000US48367,"Parker County, Texas",44255,41034,192,36821,4021,3221
0500000US48109,"Culberson County, Texas",681,445,17,314,114,236
0500000US48169,"Garza County, Texas",1628,1409,0,1258,151,219
0500000US48453,"Travis County, Texas",458484,432018,939,394536,36543,26466
0500000US48087,"Collingsworth County, Texas",1055,911,7,713,191,144
0500000US48279,"Lamb County, Texas",4754,3869,30,3067,772,885
0500000US48301,"Loving County, Texas",33,30,0,24,6,3
0500000US28117,"Prentiss County, Mississippi",9399,7035,27,6195,813,2364
0500000US28059,"Jackson County, Mississippi",51429,44498,348,38688,5462,6931
0500000US28143,"Tunica County, Mississippi",3943,3248,4,2547,697,695
0500000US28021,"Claiborne County, Mississippi",3009,2074,25,1830,219,935
0500000US28075,"Lauderdale County, Mississippi",29657,23864,74,19289,4501,5793
0500000US28127,"Simpson County, Mississippi",9361,6901,27,5185,1689,2460
0500000US28007,"Attala County, Mississippi",7129,5525,22,4296,1207,1604
0500000US28027,"Coahoma County, Mississippi",8744,6389,115,5051,1223,2355
0500000US28147,"Walthall County, Mississippi",5683,3949,11,2667,1271,1734
0500000US28115,"Pontotoc County, Mississippi",10788,8491,5,6391,2095,2297
0500000US28003,"Alcorn County, Mississippi",14502,11860,95,9544,2221,2642
0500000US28033,"DeSoto County, Mississippi",62078,56566,224,51452,4890,5512
0500000US29129,"Mercer County, Missouri",1326,974,7,858,109,352
0500000US29047,"Clay County, Missouri",90285,84130,369,77643,6118,6155
0500000US29065,"Dent County, Missouri",6300,4910,28,4031,851,1390
0500000US29227,"Worth County, Missouri",856,666,2,597,67,190
0500000US29510,"St. Louis city, Missouri",140455,116238,300,98334,17604,24217
0500000US29023,"Butler County, Missouri",16357,13486,44,11435,2007,2871
0500000US29087,"Holt County, Missouri",2056,1639,23,1378,238,417
0500000US29139,"Montgomery County, Missouri",4891,3942,54,3218,670,949
0500000US29207,"Stoddard County, Missouri",11684,9592,20,8235,1337,2092
0500000US29221,"Washington County, Missouri",9114,7162,112,5627,1423,1952
0500000US29063,"DeKalb County, Missouri",3812,3124,31,2694,399,688
0500000US29107,"Lafayette County, Missouri",12959,11095,120,9399,1576,1864
0500000US29197,"Schuyler County, Missouri",1588,1198,14,904,280,390
0500000US29029,"Camden County, Missouri",16096,14139,178,12211,1750,1957
0500000US29097,"Jasper County, Missouri",45261,38762,158,32149,6455,6499
0500000US29119,"McDonald County, Missouri",8110,6209,113,3966,2130,1901
0500000US29167,"Polk County, Missouri",11557,9761,101,8595,1065,1796
0500000US29179,"Reynolds County, Missouri",2638,2124,51,1839,234,514
0500000US29201,"Scott County, Missouri",15428,12673,22,11240,1411,2755
0500000US29011,"Barton County, Missouri",4931,3886,50,3096,740,1045
0500000US29051,"Cole County, Missouri",29749,26125,246,20268,5611,3624
0500000US29073,"Gasconade County, Missouri",6116,5182,81,4524,577,934
0500000US29121,"Macon County, Missouri",5889,4645,74,3799,772,1244
0500000US29155,"Pemiscot County, Missouri",6845,5187,11,4532,644,1658
0500000US29203,"Shannon County, Missouri",3173,2289,35,1800,454,884
0500000US29067,"Douglas County, Missouri",5126,3893,137,3051,705,1233
0500000US29083,"Henry County, Missouri",9199,7675,86,6656,933,1524
0500000US29109,"Lawrence County, Missouri",14604,12281,99,10446,1736,2323
0500000US30015,"Chouteau County, Montana",2256,1725,11,1582,132,531
0500000US30053,"Lincoln County, Montana",8259,6693,58,5761,874,1566
0500000US30103,"Treasure County, Montana",365,324,28,252,44,41
0500000US30097,"Sweet Grass County, Montana",1547,1253,16,1101,136,294
0500000US30079,"Prairie County, Montana",540,428,10,398,20,112
0500000US30035,"Glacier County, Montana",4178,2800,54,2386,360,1378
0500000US30037,"Golden Valley County, Montana",337,273,8,239,26,64
0500000US30095,"Stillwater County, Montana",3716,3307,34,2969,304,409
0500000US30039,"Granite County, Montana",1280,1051,12,941,98,229
0500000US30057,"Madison County, Montana",3481,2945,22,2467,456,536
0500000US30091,"Sheridan County, Montana",1645,1487,8,1291,188,158
0500000US30003,"Big Horn County, Montana",3687,2787,44,2225,518,900
0500000US30033,"Garfield County, Montana",447,352,6,313,33,95
0500000US30049,"Lewis and Clark County, Montana",27800,24677,173,22070,2434,3123
0500000US30063,"Missoula County, Montana",48608,44822,269,40676,3877,3786
0500000US30013,"Cascade County, Montana",34444,28459,165,25508,2786,5985
0500000US30077,"Powell County, Montana",2388,2064,18,1663,383,324
0500000US30031,"Gallatin County, Montana",41985,39616,195,36008,3413,2369
0500000US30001,"Beaverhead County, Montana",3977,3499,26,2933,540,478
0500000US30065,"Musselshell County, Montana",2077,1616,11,1489,116,461
0500000US31161,"Sheridan County, Nebraska",2251,1745,36,1501,208,506
0500000US31129,"Nuckolls County, Nebraska",1914,1577,31,1381,165,337
0500000US31063,"Frontier County, Nebraska",1116,886,8,755,123,230
0500000US31055,"Douglas County, Nebraska",215787,192064,837,177457,13770,23723
0500000US31029,"Chase County, Nebraska",1714,1498,0,1388,110,216
0500000US31005,"Arthur County, Nebraska",193,158,3,138,17,35
0500000US31061,"Franklin County, Nebraska",1354,1114,14,961,139,240
0500000US31095,"Jefferson County, Nebraska",3283,2635,38,2326,271,648
0500000US31115,"Loup County, Nebraska",279,238,0,192,46,41
0500000US31137,"Phelps County, Nebraska",3927,3456,23,2998,435,471
0500000US31157,"Scotts Bluff County, Nebraska",14613,12503,101,10934,1468,2110
0500000US31105,"Kimball County, Nebraska",1571,1330,16,1072,242,241
0500000US31121,"Merrick County, Nebraska",3324,2714,50,2320,344,610
0500000US31021,"Burt County, Nebraska",2919,2313,15,1990,308,606
0500000US31039,"Cuming County, Nebraska",3752,3030,70,2458,502,722
0500000US31075,"Grant County, Nebraska",293,246,1,211,34,47
0500000US31085,"Hayes County, Nebraska",413,347,3,312,32,66
0500000US31027,"Cedar County, Nebraska",3456,2895,14,2697,184,561
0500000US31097,"Johnson County, Nebraska",1820,1458,17,1289,152,362
0500000US31071,"Garfield County, Nebraska",886,684,0,535,149,202
0500000US31133,"Pawnee County, Nebraska",1219,900,18,809,73,319
0500000US31183,"Wheeler County, Nebraska",357,308,10,255,43,49
0500000US31185,"York County, Nebraska",5691,4912,69,4404,439,779
0500000US31037,"Colfax County, Nebraska",3718,3046,28,2718,300,672
0500000US31113,"Logan County, Nebraska",341,284,1,239,44,57
0500000US31143,"Polk County, Nebraska",2052,1790,18,1670,102,262
0500000US31017,"Brown County, Nebraska",1434,1153,14,1011,128,281
0500000US32015,"Lander County, Nevada",2087,1778,11,1575,192,309
0500000US32011,"Eureka County, Nevada",750,634,0,577,57,116
0500000US34021,"Mercer County, New Jersey",129873,116909,365,105254,11290,12964
0500000US34035,"Somerset County, New Jersey",117012,109951,391,105714,3846,7061
0500000US34001,"Atlantic County, New Jersey",99874,88675,445,79601,8629,11199
0500000US34023,"Middlesex County, New Jersey",284174,259669,1049,239524,19096,24505
0500000US34009,"Cape May County, New Jersey",39904,35522,158,32712,2652,4382
0500000US34039,"Union County, New Jersey",188987,167721,645,152841,14235,21266
0500000US34019,"Hunterdon County, New Jersey",47180,44125,333,41976,1816,3055
0500000US35028,"Los Alamos County, New Mexico",7567,6894,55,6484,355,673
0500000US35061,"Valencia County, New Mexico",27489,22295,201,18144,3950,5194
0500000US35001,"Bernalillo County, New Mexico",265657,234830,1540,204900,28390,30827
0500000US35011,"De Baca County, New Mexico",705,549,0,444,105,156
0500000US35023,"Hidalgo County, New Mexico",1753,1311,9,1091,211,442
0500000US35043,"Sandoval County, New Mexico",50340,44582,547,40369,3666,5758
0500000US35009,"Curry County, New Mexico",18515,16164,50,14236,1878,2351
0500000US35021,"Harding County, New Mexico",211,127,0,104,23,84
0500000US35045,"San Juan County, New Mexico",43134,33841,455,26758,6628,9293
0500000US35005,"Chaves County, New Mexico",23169,18925,155,15982,2788,4244
0500000US35059,"Union County, New Mexico",1381,929,10,783,136,452
0500000US35041,"Roosevelt County, New Mexico",6993,6010,10,5158,842,983
0500000US36005,"Bronx County, New York",499728,421086,1134,353733,66219,78642
0500000US36035,"Fulton County, New York",22439,19075,169,16570,2336,3364
0500000US36083,"Rensselaer County, New York",64563,58188,244,53522,4422,6375
0500000US36027,"Dutchess County, New York",107347,97823,492,90997,6334,9524
0500000US36043,"Herkimer County, New York",24583,20773,202,18529,2042,3810
0500000US36089,"St. Lawrence County, New York",41669,35654,272,32237,3145,6015
0500000US36113,"Warren County, New York",27553,24309,179,22342,1788,3244
0500000US36055,"Monroe County, New York",300796,265657,1453,243660,20544,35139
0500000US36111,"Ulster County, New York",69539,62356,326,57813,4217,7183
